user_id,age,gender,device,traffic_source,session_time,pages_viewed,variant,purchased,purchase_amount
438,18,male,mobile,organic,7.147588734519326,0,B,0,0.0
439,64,male,desktop,organic,0.8390894505614923,4,A,0,0.0
440,51,female,mobile,sns,3.339984135452396,3,A,0,0.0
441,49,male,desktop,ads,2.8104648917574453,2,B,0,0.0
442,42,female,desktop,organic,4.542985650204533,4,A,0,0.0
443,57,female,desktop,organic,38.617647610312304,6,B,0,0.0
444,62,male,mobile,organic,7.336413617363867,4,B,0,0.0
445,18,male,mobile,organic,2.5363738693217295,4,B,1,1547.5304319758668
446,33,male,mobile,organic,8.788328196142539,2,B,0,0.0
447,56,male,mobile,organic,0.9359169618058403,1,A,0,0.0
448,22,female,mobile,ads,0.15468674449368608,1,A,0,0.0
449,39,female,desktop,organic,1.1435976691547312,1,B,0,0.0
450,46,male,mobile,sns,2.0806960416615414,4,A,0,0.0
451,20,female,mobile,sns,3.5726790505528023,3,A,0,0.0
452,29,female,mobile,organic,4.774237154703567,4,B,0,0.0
453,43,female,mobile,ads,12.07349274895966,4,A,0,0.0
454,33,female,mobile,organic,3.5652599627986885,2,B,0,0.0
455,54,male,mobile,sns,3.4785086494797635,6,A,0,0.0
456,39,male,desktop,organic,0.25774563461784317,3,A,0,0.0
457,46,female,mobile,ads,0.1776776328235749,1,B,1,3859.493614343821
458,31,male,desktop,ads,4.005443586682345,3,A,0,0.0
459,45,male,desktop,organic,2.8828564838544906,2,A,0,0.0
460,22,male,mobile,organic,9.137360039524067,2,B,0,0.0
461,64,female,desktop,ads,0.8758137200227976,3,A,0,0.0
462,47,female,mobile,ads,0.12644371955660194,3,B,0,0.0
463,63,female,desktop,organic,2.9804541576218884,3,A,0,0.0
464,22,male,mobile,ads,1.3556232430193662,3,B,1,665.8198769484853
465,29,female,desktop,organic,0.2544372697534939,6,B,1,3178.714959824011
466,33,female,desktop,ads,6.447622360550428,6,B,1,5713.940194790534
467,43,male,desktop,organic,0.5916265380557515,3,B,0,0.0
468,43,female,desktop,sns,4.6865441128329985,3,B,0,0.0
469,38,female,mobile,organic,1.649815586056245,3,A,0,0.0
470,56,male,mobile,organic,0.9527529148633623,2,A,0,0.0
471,53,male,mobile,organic,2.388175558723339,3,B,0,0.0
472,50,male,mobile,organic,8.083465242579141,3,A,1,1146.1274235088913
473,47,female,mobile,ads,2.4886715912187767,3,B,0,0.0
474,54,female,mobile,organic,6.946888532959782,1,A,0,0.0
475,40,female,desktop,sns,0.6704365744556661,4,A,0,0.0
476,27,male,mobile,organic,7.408994031594318,1,B,1,4655.0079312050875
477,22,male,desktop,organic,1.352049330360584,4,B,0,0.0
478,53,female,mobile,organic,5.656604087255282,2,A,0,0.0
479,51,female,desktop,organic,4.171037708251309,2,A,0,0.0
480,48,male,desktop,organic,13.235578763142398,5,B,0,0.0
481,27,male,mobile,organic,2.4495830598328183,4,A,0,0.0
482,36,male,mobile,organic,0.34227859051140086,1,A,0,0.0
483,49,male,desktop,organic,0.09670664486445757,1,B,0,0.0
484,18,female,mobile,ads,8.768232259392127,5,A,0,0.0
485,22,male,mobile,ads,3.719420387367803,3,B,0,0.0
486,62,female,mobile,organic,7.463700701425875,1,B,0,0.0
487,21,female,mobile,organic,1.335644386220155,1,B,0,0.0
488,33,female,mobile,sns,2.1162395363326136,5,A,0,0.0
489,41,male,mobile,ads,0.15283148986313605,4,A,1,5514.475501353045
490,33,male,mobile,ads,16.284488479234657,4,B,0,0.0
491,19,male,mobile,organic,5.511112589061934,1,B,0,0.0
492,45,male,desktop,ads,13.530641827008182,0,A,0,0.0
493,49,female,mobile,ads,1.5428019610061596,4,A,0,0.0
494,44,male,desktop,ads,4.726842243809473,2,A,0,0.0
495,37,male,mobile,sns,5.673788183406287,4,B,0,0.0
496,41,female,mobile,organic,1.9103278773241574,1,B,0,0.0
497,29,male,mobile,organic,9.422968339540976,1,A,0,0.0
498,52,female,mobile,ads,14.702572425907544,4,A,0,0.0
499,50,female,mobile,sns,10.80782048718696,2,A,0,0.0
500,50,female,mobile,organic,6.717457586923357,1,B,0,0.0
501,60,female,mobile,organic,1.624944869983028,1,B,0,0.0
502,54,female,mobile,organic,1.6537554628434192,3,A,0,0.0
503,29,female,mobile,organic,16.53311742506215,4,A,1,1837.289547739886
504,20,female,mobile,ads,0.051688733920392256,2,B,0,0.0
505,18,female,mobile,ads,6.294785092121541,2,B,0,0.0
506,50,male,desktop,organic,6.125065749837182,4,A,0,0.0
507,57,male,mobile,organic,4.873434658081642,3,A,0,0.0
508,27,male,mobile,organic,23.080572327089858,1,A,0,0.0
509,60,male,desktop,organic,1.8689560884289393,1,B,0,0.0
510,61,female,mobile,ads,2.0773640712701704,3,A,0,0.0
511,46,male,mobile,sns,0.41114725022456916,2,B,1,6577.940250093841
512,30,female,desktop,sns,2.924138463799997,3,B,0,0.0
513,29,male,mobile,organic,1.5126151245955821,2,A,0,0.0
514,48,male,mobile,sns,2.1033001078636575,6,A,0,0.0
515,63,male,mobile,ads,8.996089781267631,7,B,0,0.0
516,19,female,mobile,ads,13.704249918254913,4,A,0,0.0
517,52,male,mobile,organic,1.0273352268225353,2,B,0,0.0
518,40,female,mobile,organic,2.3301292081441805,2,A,0,0.0
519,34,female,mobile,organic,13.199427710520375,0,A,0,-0.0
520,43,male,mobile,organic,0.31900575565085665,5,A,0,0.0
521,25,male,desktop,organic,0.48454018310194,2,A,0,0.0
522,46,male,desktop,organic,0.8884076272803241,4,B,0,0.0
523,43,female,mobile,organic,4.521969331851857,4,B,0,0.0
524,27,male,mobile,ads,0.8153734842803941,4,B,0,0.0
525,43,female,mobile,organic,17.222045748766888,5,A,0,0.0
526,51,female,mobile,organic,2.9594059254304432,3,B,0,0.0
527,58,male,mobile,sns,3.480938595079946,3,B,0,0.0
528,24,male,mobile,sns,1.4161839422852345,5,B,0,0.0
529,21,female,desktop,ads,3.1834585638603845,4,A,0,0.0
530,62,female,mobile,sns,5.422269456987178,3,B,0,0.0
531,28,female,mobile,ads,6.955070145337542,4,A,0,0.0
532,46,male,mobile,sns,7.009438188166358,3,A,0,0.0
533,53,female,mobile,organic,4.312459857190263,3,B,0,0.0
534,42,male,desktop,organic,11.735808918792035,4,A,0,0.0
535,38,female,desktop,organic,8.502501435670823,3,B,1,1672.3192534460889
536,53,female,desktop,organic,7.074459290608738,1,B,0,0.0
537,27,male,mobile,organic,0.28605660274103417,3,B,1,7558.079832918508
538,54,female,mobile,ads,0.03450862210747384,2,B,0,0.0
539,26,male,mobile,ads,1.1941248046516135,2,B,1,6841.631731759991
540,41,male,mobile,ads,5.446136239986656,4,A,0,0.0
541,52,female,mobile,organic,2.6483222338555295,4,B,0,0.0
542,52,male,desktop,sns,2.5742205964007474,1,A,0,0.0
543,53,male,mobile,ads,10.796186555842173,7,B,0,0.0
544,35,female,mobile,organic,11.295849030154477,3,B,1,7723.214472633503
545,56,male,mobile,ads,11.994118040788866,2,B,0,0.0
546,49,male,mobile,organic,1.8834996801044137,6,A,0,0.0
547,41,male,mobile,organic,5.87297321075241,0,A,1,6308.747918787236
548,40,female,desktop,sns,1.5847524290519641,6,A,0,0.0
549,49,male,desktop,organic,1.057370976056068,3,A,0,0.0
550,54,female,desktop,organic,1.0205814740946557,3,B,0,0.0
551,29,female,mobile,sns,2.0935695928863476,5,B,1,4480.695183410611
552,30,male,mobile,ads,2.8102228482699436,5,A,0,0.0
553,40,male,mobile,organic,8.887779231457117,2,A,0,0.0
554,42,male,mobile,organic,0.6385481087491485,4,A,0,0.0
555,52,female,desktop,organic,6.6387283549360445,3,B,0,0.0
556,58,male,mobile,ads,3.7906147377303485,6,A,0,0.0
557,47,male,mobile,organic,1.6980030230600378,1,A,0,0.0
558,34,male,mobile,organic,3.394442448212634,3,B,1,5078.921160928209
559,37,male,mobile,sns,1.7829609495077299,5,A,0,0.0
560,42,male,desktop,ads,4.53271640550258,3,B,0,0.0
561,39,female,mobile,organic,2.844427420597862,2,B,0,0.0
562,30,female,mobile,ads,0.8980593310915677,0,B,0,0.0
563,36,male,mobile,ads,0.6197901028445114,1,B,0,0.0
564,53,male,mobile,organic,3.9559579776970217,4,B,1,4053.7569907812886
565,29,male,desktop,organic,11.635056661237526,6,A,0,0.0
566,58,male,desktop,sns,2.1076499495978767,2,A,0,0.0
567,36,female,desktop,organic,6.602535110824133,4,B,0,0.0
568,29,male,desktop,ads,5.374401002359871,1,B,0,0.0
569,26,female,mobile,organic,13.408617619868695,1,A,0,0.0
570,24,female,mobile,organic,8.601317150779932,9,A,0,0.0
571,45,male,mobile,organic,4.180531620112004,2,B,0,0.0
572,31,female,mobile,organic,5.350568759519473,2,A,1,5600.30190247235
573,48,female,desktop,organic,11.432892748977165,3,A,0,0.0
574,36,female,mobile,organic,2.5501195976414404,4,B,1,6082.386014600862
575,64,female,desktop,sns,1.9785247627584628,2,A,0,0.0
576,33,male,mobile,sns,0.05434974021507358,1,A,0,0.0
577,22,male,mobile,ads,8.759360493377885,2,A,0,0.0
578,52,female,mobile,sns,8.07176738031259,1,A,0,0.0
579,29,male,desktop,organic,0.5516113468993782,0,B,0,0.0
580,42,male,mobile,sns,4.300229981594398,3,A,0,0.0
581,38,male,mobile,organic,3.1179348664161926,2,B,0,0.0
582,53,male,mobile,sns,0.6318375474465349,6,A,0,0.0
583,40,male,mobile,sns,19.70422886118751,2,B,0,0.0
584,33,female,mobile,ads,1.2084211585809954,2,B,0,0.0
585,56,male,desktop,sns,0.3480055326070639,2,A,0,0.0
586,62,male,mobile,ads,4.517457210631045,6,B,0,0.0
587,59,male,mobile,organic,6.713620932495302,1,B,0,0.0
588,56,male,mobile,organic,0.1649070104427652,4,B,0,0.0
589,31,female,mobile,ads,5.375225527050153,4,B,0,0.0
590,48,female,desktop,organic,3.7995542209415816,2,B,0,0.0
591,22,female,mobile,ads,0.5449744983834416,3,A,0,0.0
592,52,female,mobile,sns,0.9468751323152913,0,B,0,0.0
593,40,male,mobile,organic,4.196350977771915,3,B,0,0.0
594,46,female,desktop,ads,1.7574251281346513,4,A,0,-0.0
595,60,male,desktop,sns,13.928631509919766,2,A,0,0.0
596,28,male,mobile,sns,8.539120402026764,4,B,0,0.0
597,35,male,mobile,sns,20.542381689356006,0,A,0,0.0
598,64,male,mobile,ads,1.5033018972719208,2,A,0,0.0
599,29,male,desktop,sns,17.48693915561699,4,A,0,0.0
600,26,female,mobile,ads,2.8214297415654244,4,A,0,0.0
601,27,female,mobile,organic,2.13486472639357,2,A,0,0.0
602,61,female,mobile,organic,0.25830642606752446,3,A,0,0.0
603,34,female,mobile,ads,0.2710416837253274,4,B,0,0.0
604,55,male,mobile,organic,5.888460209788519,4,B,0,0.0
605,24,female,desktop,ads,3.0617913977190954,3,A,0,0.0
606,63,male,mobile,ads,1.2842878401807567,3,A,0,0.0
607,30,female,mobile,organic,4.7592049292871925,3,B,0,0.0
608,57,male,mobile,ads,1.4575008823830735,2,A,0,0.0
609,59,male,desktop,ads,4.3093886271036554,3,B,0,0.0
610,26,female,mobile,organic,2.225257667094912,4,A,0,0.0
611,44,male,desktop,organic,8.673651739398307,5,B,0,0.0
612,19,male,mobile,organic,8.593367431283085,5,B,0,0.0
613,22,female,mobile,organic,3.2442200837088957,1,A,0,0.0
614,46,male,mobile,sns,2.160219394899083,5,A,0,0.0
615,54,female,mobile,organic,2.251474024364912,4,A,0,0.0
616,55,female,mobile,ads,8.192133421825595,2,A,0,0.0
617,36,female,desktop,organic,1.9888203081482578,2,B,0,0.0
618,25,male,mobile,organic,1.1726618780401754,1,A,0,0.0
619,62,male,mobile,sns,0.44245330864340743,3,B,0,0.0
620,18,male,mobile,ads,3.143291311554214,5,A,0,0.0
621,39,female,desktop,organic,3.290175432324232,1,B,0,0.0
622,34,male,desktop,organic,9.191385465563265,2,A,0,0.0
623,24,female,mobile,organic,1.2502534699439356,3,A,0,0.0
624,42,female,desktop,organic,2.3981795446533662,3,B,0,0.0
625,62,male,mobile,ads,8.26187683183126,3,A,0,0.0
626,21,female,mobile,organic,8.675674960755783,3,A,0,0.0
627,53,male,desktop,organic,2.4275040713585487,5,A,0,0.0
628,23,male,desktop,organic,3.0728263731820924,4,A,1,7071.464933945883
629,48,male,mobile,sns,1.8069006287531844,3,A,0,0.0
630,36,male,mobile,sns,13.482205126989522,5,B,0,0.0
631,61,male,mobile,organic,0.6314669130403348,4,A,0,0.0
632,56,female,desktop,ads,13.571555523709794,1,B,0,0.0
633,44,female,mobile,organic,5.757952669500003,3,A,0,0.0
634,27,female,mobile,organic,3.7918659851665666,3,A,0,0.0
635,43,male,mobile,ads,0.16602135752814146,1,B,0,0.0
636,36,male,mobile,sns,3.2274663257359943,5,B,0,0.0
637,56,male,mobile,sns,2.619116181453349,3,B,0,0.0
638,20,female,desktop,ads,0.8790270372663538,2,B,0,0.0
639,62,male,mobile,organic,5.341525194576521,3,B,0,0.0
640,30,female,mobile,ads,17.72838368881519,3,A,0,0.0
641,45,female,mobile,organic,4.129837685176118,3,B,1,3738.3580121851164
642,37,male,desktop,ads,6.272003882624176,1,B,1,1959.074835058227
643,45,male,mobile,organic,0.35452949668158545,5,A,0,0.0
644,25,female,mobile,ads,2.7035641137150757,1,A,0,0.0
645,58,male,desktop,organic,0.6185191239833109,4,B,1,5222.78170700992
646,56,female,desktop,organic,4.744015841541465,2,B,0,0.0
647,18,male,desktop,sns,13.942140179522912,3,B,0,0.0
648,20,male,desktop,organic,5.420260016915131,4,A,0,0.0
649,30,female,mobile,ads,0.39956342567061587,3,B,0,0.0
650,45,male,desktop,organic,2.1899379219915143,8,A,0,0.0
651,42,female,mobile,organic,3.999914802101498,2,A,0,0.0
652,50,male,desktop,organic,2.5809311318943373,2,A,0,0.0
653,55,female,desktop,organic,8.968126358031533,1,A,0,0.0
654,23,female,desktop,sns,8.428113401910903,1,B,0,0.0
655,61,male,mobile,organic,4.7315725948509915,5,A,0,0.0
656,62,female,mobile,sns,2.337696901076391,2,A,0,0.0
657,49,male,mobile,ads,1.4741133548511467,0,B,0,0.0
658,62,male,desktop,organic,0.559544650176805,2,A,0,0.0
659,64,male,desktop,ads,2.191731722567041,5,B,0,0.0
660,38,female,mobile,ads,2.6651219939284987,4,A,0,0.0
661,33,female,mobile,ads,5.632326925124914,4,B,0,0.0
662,38,male,mobile,organic,5.367059868281256,4,A,0,0.0
663,28,male,desktop,organic,0.36343489389965566,4,A,0,0.0
664,54,female,desktop,sns,2.5147776669135355,1,B,0,0.0
665,53,male,mobile,sns,1.003113227188961,3,A,0,0.0
666,52,male,mobile,sns,0.8528308464195054,1,A,0,0.0
667,36,female,desktop,organic,8.78105870859818,4,B,0,0.0
668,37,male,desktop,ads,0.2140950231550728,4,A,0,0.0
669,35,female,mobile,organic,2.7165966613329324,3,A,0,0.0
670,64,male,mobile,organic,0.9208382334480892,3,B,0,0.0
671,58,female,mobile,organic,10.573487596197598,3,B,0,0.0
672,31,male,mobile,ads,4.07138482603557,4,B,1,7896.82334024478
673,32,male,mobile,organic,1.315797039000406,2,B,0,0.0
674,48,female,mobile,organic,3.4900678830690413,3,B,0,0.0
675,18,male,desktop,sns,6.574267822364975,4,A,0,0.0
676,20,female,mobile,organic,15.864496757970013,5,B,0,0.0
677,33,male,desktop,organic,1.2451666157664185,2,A,0,0.0
678,40,female,mobile,organic,10.865762977530828,2,B,0,0.0
679,28,female,mobile,sns,13.613594879810318,1,A,0,0.0
680,29,female,mobile,ads,12.409787685418447,2,A,0,0.0
681,27,female,mobile,organic,5.044968972670079,4,B,0,0.0
682,49,male,desktop,sns,4.968838365187657,2,A,0,0.0
683,33,male,desktop,sns,2.580955236241663,2,A,0,0.0
684,25,female,mobile,organic,6.979660926578272,4,B,1,8036.645649134628
685,55,female,mobile,ads,3.7888980596113253,3,B,0,0.0
686,29,female,desktop,ads,5.657300669910428,4,B,0,0.0
687,41,male,mobile,ads,2.7970856970137055,1,B,0,0.0
688,45,male,mobile,organic,6.574455979103181,3,A,0,0.0
689,25,male,desktop,sns,8.699769781963521,6,A,0,0.0
690,45,male,mobile,ads,0.7916752741484376,3,A,0,0.0
691,53,female,mobile,organic,8.946703451395797,1,A,0,0.0
692,43,female,mobile,organic,3.8858681584589765,3,A,1,6492.766161967129
693,25,female,desktop,organic,9.310885282174668,6,A,0,0.0
694,45,male,mobile,organic,2.8220261254884176,4,B,0,0.0
695,45,male,mobile,ads,2.382446965136942,4,A,0,0.0
696,54,male,desktop,organic,12.329093890356795,1,A,0,0.0
697,58,female,mobile,organic,1.4462115619560123,5,A,0,0.0
698,53,female,desktop,ads,9.296306291709906,0,B,0,0.0
699,44,male,mobile,organic,3.308441917498218,5,B,1,4480.476689424648
700,34,female,desktop,sns,3.6087152910890263,2,B,0,0.0
701,26,male,mobile,organic,1.8442312989449157,0,B,0,0.0
702,50,male,mobile,organic,4.255350505635326,3,A,0,0.0
703,37,female,mobile,organic,1.9667776021999341,6,A,0,0.0
704,30,male,mobile,organic,0.2003062856136337,3,A,0,0.0
705,45,female,desktop,organic,1.5872615752575572,2,B,0,0.0
706,46,male,desktop,ads,0.03199738222914365,2,A,0,0.0
707,30,female,mobile,sns,19.16485480076762,2,A,0,0.0
708,63,female,mobile,organic,16.869936262375717,3,A,0,0.0
709,52,female,desktop,ads,2.5139177196934486,7,B,0,0.0
710,23,male,desktop,ads,6.516587890408427,0,B,0,0.0
711,35,male,mobile,sns,2.1217574292857035,3,B,0,0.0
712,22,female,mobile,organic,5.55990360274469,3,A,0,0.0
713,64,female,mobile,organic,8.184817523676712,4,A,0,0.0
714,42,male,mobile,organic,14.664373762425988,3,A,0,0.0
715,19,male,mobile,ads,2.5558973972415764,3,A,0,0.0
716,27,male,mobile,sns,7.646160312407585,3,B,0,0.0
717,47,female,mobile,organic,1.5457438820776304,3,A,0,0.0
718,62,male,desktop,organic,23.19482619614794,7,B,0,0.0
719,22,male,mobile,sns,0.13053725868436594,2,A,0,0.0
720,50,female,mobile,sns,4.625759462519728,2,B,0,0.0
721,18,male,mobile,sns,5.3867886040240585,3,A,0,0.0
722,35,male,mobile,ads,5.824490590486503,3,A,0,0.0
723,49,male,mobile,organic,0.6413694948500309,4,B,0,0.0
724,64,female,mobile,ads,13.946012527945165,2,B,0,0.0
725,28,female,mobile,ads,0.9994750205818287,3,A,0,0.0
726,38,female,mobile,organic,4.874281012770188,3,A,0,0.0
727,43,female,mobile,ads,1.259490644510413,3,A,0,0.0
728,42,female,mobile,ads,1.8351880931945868,2,B,0,0.0
729,39,female,desktop,organic,3.953342975723864,3,A,0,0.0
730,44,female,mobile,ads,2.699499559696459,1,B,0,0.0
731,30,male,desktop,ads,0.873109979039669,5,A,0,0.0
732,50,male,mobile,sns,0.937292053855441,4,A,0,0.0
733,51,female,mobile,organic,2.707668195564177,3,A,1,5824.968925583025
734,58,male,mobile,organic,7.079295169368647,4,A,0,0.0
735,52,male,mobile,ads,11.412179631090616,3,B,0,0.0
736,18,female,desktop,organic,0.439391466498047,3,B,0,0.0
737,38,male,desktop,ads,2.496988423583337,4,A,1,5041.124940859655
738,23,male,desktop,ads,0.5281670073437332,3,A,1,4073.1648577678075
739,45,male,mobile,organic,0.08365838868808263,4,A,0,0.0
740,34,male,mobile,ads,5.419387148993198,2,B,0,0.0
741,22,male,mobile,ads,4.612165814772763,5,A,0,0.0
742,48,female,mobile,organic,0.8897702242621857,4,B,0,0.0
743,22,female,mobile,sns,1.3316439793397283,2,B,0,0.0
744,55,female,mobile,sns,0.11996652324404326,3,B,0,0.0
745,20,male,mobile,ads,9.007449453855672,4,B,0,0.0
746,40,female,mobile,ads,18.382896273127106,4,A,0,0.0
747,54,male,desktop,organic,0.7277858481349543,4,A,0,0.0
748,54,male,desktop,sns,1.3164123188918735,5,B,0,0.0
749,27,male,desktop,ads,10.140303165636087,2,A,0,0.0
750,27,male,mobile,ads,13.049887246049575,3,A,0,0.0
751,36,female,mobile,sns,2.7204246914178967,3,A,0,0.0
752,34,female,mobile,organic,0.25974371557295006,3,B,0,0.0
753,38,male,desktop,sns,0.20094344265427083,2,A,0,0.0
754,31,female,mobile,organic,4.265991271765617,3,A,0,0.0
755,26,male,mobile,organic,2.4952685018443055,2,A,0,0.0
756,63,female,desktop,organic,0.1453546083980355,6,A,0,0.0
757,18,female,mobile,sns,4.376372488848828,4,A,0,0.0
758,62,male,mobile,sns,0.056834478312091166,2,A,0,0.0
759,30,female,mobile,ads,7.741054610960924,1,A,0,0.0
760,21,male,mobile,ads,1.829535884361161,4,A,0,0.0
761,18,female,mobile,ads,0.20545391887733705,4,A,0,0.0
762,57,male,mobile,sns,4.437936002857341,2,A,0,0.0
763,49,male,mobile,organic,2.5348687125828055,6,B,0,0.0
764,51,female,mobile,organic,18.210058226649917,3,A,0,0.0
765,45,female,desktop,organic,3.9284911389096386,0,B,0,0.0
766,48,male,mobile,ads,1.6095679171834023,3,A,0,0.0
767,25,female,mobile,ads,6.179706380335598,1,B,1,6415.172914971122
768,56,female,mobile,organic,1.5837833771435088,2,B,0,0.0
769,43,male,desktop,organic,11.729722948735802,3,A,0,0.0
770,51,male,mobile,sns,2.347794404863573,2,B,0,0.0
771,20,female,mobile,organic,3.9910782807304046,3,B,1,10082.682064061051
772,29,male,desktop,ads,0.25948371804906173,3,B,0,0.0
773,18,male,desktop,sns,2.776685604582263,2,A,0,0.0
774,61,male,mobile,organic,8.929787854022802,5,B,0,0.0
775,22,female,desktop,organic,8.190442374357614,1,B,0,0.0
776,47,female,mobile,ads,1.270066785346775,3,A,0,0.0
777,47,male,mobile,sns,1.281427847696821,3,B,0,0.0
778,34,female,mobile,ads,8.499694460871767,3,B,0,0.0
779,64,male,mobile,sns,13.324840065913936,4,B,0,0.0
780,40,female,desktop,organic,0.5010961143187671,4,A,0,0.0
781,32,male,mobile,ads,2.9897181178911145,1,B,0,0.0
782,54,male,mobile,ads,2.058328553094283,4,A,0,0.0
783,38,female,desktop,sns,10.227653561256954,2,B,0,0.0
784,31,male,desktop,organic,0.43610198332734024,1,B,0,0.0
785,19,female,mobile,sns,1.1857429694568054,3,B,0,0.0
786,28,female,mobile,ads,6.981083881060721,4,B,0,0.0
787,56,male,mobile,organic,0.2632808448768751,0,A,0,0.0
788,55,male,desktop,organic,3.3916414309481366,4,B,0,0.0
789,51,female,mobile,sns,2.9179407671138495,3,A,0,0.0
790,55,male,desktop,organic,2.035340803969688,4,B,0,0.0
791,51,male,mobile,organic,2.5091007693553884,0,A,0,0.0
792,35,male,mobile,organic,3.7744809074023227,2,B,0,0.0
793,47,male,mobile,sns,0.8799126053415917,6,B,1,4657.433351071626
794,32,male,mobile,ads,4.243112266340942,4,A,0,0.0
795,44,female,mobile,ads,8.18487627548699,4,A,0,0.0
796,51,female,desktop,organic,7.1389356067275,2,A,0,0.0
797,55,male,mobile,ads,0.835588052049445,1,A,0,0.0
798,50,male,mobile,ads,0.808181711588561,2,B,0,0.0
799,41,male,desktop,sns,1.5610650034924265,3,A,0,0.0
800,32,female,mobile,sns,2.23983887036828,2,A,0,0.0
801,47,male,desktop,organic,2.62509251776947,4,A,0,0.0
802,59,female,mobile,ads,5.692442665775756,3,B,0,0.0
803,34,female,mobile,organic,0.2917508476068961,3,B,0,0.0
804,22,female,mobile,ads,0.1764403427101483,1,B,0,0.0
805,46,male,mobile,organic,2.4871665370648692,3,B,0,0.0
806,21,female,desktop,organic,5.972814287665406,4,A,0,0.0
807,27,male,mobile,organic,1.0748560735327195,3,B,0,0.0
808,34,female,mobile,ads,5.129195595190131,2,A,0,0.0
809,27,male,mobile,organic,1.504364368611164,2,B,0,0.0
810,34,female,mobile,ads,10.861562282352137,4,A,0,0.0
811,37,male,desktop,organic,11.301937549945613,1,A,0,0.0
812,41,female,mobile,organic,1.764035057938895,4,A,1,1756.9798168223344
813,22,male,mobile,ads,1.306783262156281,1,A,0,0.0
814,51,male,desktop,organic,2.649226550765014,2,A,0,0.0
815,23,male,mobile,organic,1.3756827230918525,1,B,0,0.0
816,19,male,desktop,ads,5.5795630490897095,1,A,0,0.0
817,30,female,mobile,organic,8.745358995806876,2,A,0,0.0
818,60,female,mobile,organic,5.590384468442902,4,A,0,0.0
819,60,male,mobile,organic,8.696322232633,3,A,0,0.0
820,28,female,desktop,sns,2.529125421709347,4,B,0,0.0
821,64,male,desktop,ads,0.8498920631877976,2,B,1,7586.3561710564445
822,40,male,mobile,ads,6.6961178453594625,3,A,0,0.0
823,33,female,mobile,ads,2.2351439594779685,5,A,1,3635.3087202414686
824,48,male,mobile,organic,5.562605221006178,5,A,1,1916.4641505904049
825,28,male,mobile,organic,1.577966232167478,3,A,0,0.0
826,33,female,mobile,ads,0.4235953125196913,4,B,0,0.0
827,25,male,desktop,organic,24.519091152837706,4,B,0,0.0
828,21,male,mobile,organic,0.8492078318230081,3,A,0,0.0
829,57,male,mobile,organic,22.292808225093893,2,A,0,0.0
830,21,male,mobile,organic,18.92253358553752,3,A,0,-0.0
831,42,female,mobile,sns,7.894982545309381,3,A,1,7859.855580664178
832,20,female,mobile,organic,5.385569647955132,5,A,0,0.0
833,49,female,mobile,ads,4.311464212746629,3,B,0,0.0
834,20,male,desktop,organic,10.053367838174587,2,B,0,0.0
835,44,male,mobile,sns,1.7085060709710604,4,A,0,0.0
836,46,female,mobile,organic,3.1525637222570446,4,B,0,0.0
837,49,male,mobile,organic,4.829899848381276,1,B,0,0.0
838,36,male,desktop,ads,2.6482626810245047,5,B,0,0.0
839,38,male,desktop,ads,2.7885944142798054,2,A,0,0.0
840,22,male,mobile,organic,2.0045126687582964,1,B,0,0.0
841,35,female,desktop,organic,4.153224333367971,2,B,0,0.0
842,45,female,mobile,organic,9.504787628013318,5,A,0,0.0
843,59,female,mobile,organic,1.1252792555119295,4,B,0,0.0
844,39,male,mobile,organic,13.623416747176256,5,A,0,0.0
845,38,female,mobile,organic,5.841221256891201,4,B,1,7423.096513823522
846,23,female,mobile,organic,8.665751567050782,1,A,0,0.0
847,18,male,desktop,organic,4.061801483558453,2,A,0,0.0
848,22,male,desktop,ads,7.559666651918516,1,B,0,0.0
849,58,female,mobile,sns,0.08166529251670321,4,B,0,0.0
850,29,female,mobile,ads,8.529205127799829,2,A,1,6369.684388211182
851,43,female,mobile,organic,0.20483324931462432,2,A,0,0.0
852,63,female,mobile,organic,11.032438677425304,3,B,0,0.0
853,51,male,mobile,sns,24.118339752657153,4,B,0,0.0
854,31,female,mobile,organic,1.7411780077289922,2,B,0,0.0
855,43,female,mobile,organic,1.180628253236455,3,B,0,0.0
856,62,male,desktop,ads,7.248585953335793,4,A,0,0.0
857,44,female,mobile,ads,1.4586267837357858,2,A,0,0.0
858,26,male,mobile,ads,10.033275014712986,3,A,0,0.0
859,43,male,desktop,organic,0.5426197488699128,2,B,0,0.0
860,64,male,mobile,organic,0.6731182095832187,5,B,0,0.0
861,39,female,mobile,sns,19.352379593401782,7,A,0,0.0
862,64,female,mobile,organic,5.601819212974187,4,A,0,0.0
863,47,male,mobile,ads,9.382902669376879,2,A,0,0.0
864,60,female,desktop,ads,1.9602478314211715,0,A,0,0.0
865,34,female,mobile,ads,5.642529664908359,3,A,0,0.0
866,43,male,mobile,organic,4.509989653028422,3,A,0,0.0
867,53,male,desktop,organic,4.62098603068179,2,B,0,0.0
868,18,female,desktop,ads,5.7368985032009885,1,A,0,0.0
869,25,male,desktop,sns,4.282557903060909,7,A,1,3752.8818894017195
870,52,female,mobile,sns,2.8023765174638857,4,A,0,0.0
871,32,female,mobile,organic,1.6142855828953255,7,A,0,0.0
872,64,female,desktop,organic,7.317633943115004,4,A,0,0.0
873,39,female,desktop,sns,1.282677220495336,2,A,0,0.0
874,31,male,mobile,ads,5.894032514100096,2,A,0,0.0
